price,area,location,property_type,bedroom,latitude,longitude
5799000,540,Dombivali,Apartment,2,19.18108368,73.09762573
4500000,1230,Ambernath,Apartment,2,19.18672943,73.19139099
12000000,550,Goregaon,Apartment,1,19.15297508,72.84461975
26000000,1250,Andheri,Apartment,2,19.12234116,72.86753845
5600000,710,Kamothe,Apartment,1,19.01577187,73.08992767
36000000,1500,Andheri,Apartment,2,19.13805008,72.82532501
6200000,580,Thane,Apartment,1,19.24119568,72.9812851
6500000,1100,Kharghar,Apartment,2,19.09131241,73.07785034
5500000,1200,Taloje,Apartment,1,19.09190559,73.0810318
17500000,750,Borivali,Apartment,2,19.21967316,72.84088135
17500000,750,Borivali,Apartment,2,19.22244835,72.85810089
21000000,1250,Andheri,Apartment,2,19.1376152,72.82183075
22400000,665,Andheri,Apartment,2,19.12628365,72.8326416
140000000,1800,Juhu,Apartment,3,19.10037613,72.82952118
5700000,1000,Diva Gaon,Apartment,2,19.16318512,73.04560852
4600000,842,Diva Gaon,Apartment,2,19.16318512,73.04560852
2500000,400,Thane,Apartment,1,19.16619682,73.04575348
8500000,1100,Kalamboli,Apartment,2,19.03590775,73.09295654
110000000,10000,Vashi,Villa,8,19.0761013,73.00013733
16000000,950,Powai,Apartment,2,19.11444473,72.89286041
11500000,1200,Powai,Apartment,1,19.11487007,72.89011383
6144000,572,Dombivali,Apartment,2,19.18108368,73.09762573
4499000,444,Dombivali,Apartment,1,19.18108368,73.09762573
8200000,759,Dombivali,Apartment,3,19.18108368,73.09762573
4855000,479,Dombivali,Apartment,1,19.18108368,73.09762573
4900000,741,Dombivali,Apartment,2,19.18674469,73.07466125
6500000,925,Vasai,Apartment,2,19.40488052,72.83856964
4300000,750,Nalasopara,Apartment,2,19.42834854,72.8152771
5500000,875,Nalasopara,Apartment,2,19.42834854,72.8152771
4500000,820,Vasai,Apartment,2,19.40488052,72.83856964
4000000,850,Vasai,Apartment,2,19.40488052,72.83856964
7000000,970,Vasai,Apartment,2,19.1710453,72.84300232
6800000,950,Vasai,Apartment,2,19.1710453,72.84300232
3600000,565,Navgharh,Independent Floor,1,19.38239098,72.81522369
18000000,1534,Jogeshwari,Apartment,2,19.12918663,72.83816528
18000000,1077,Goregaon,Apartment,3,19.21338654,72.83235931
20000000,1370,Mulund,Apartment,3,19.16906929,72.9380722
18000000,1210,Ghatkopar,Apartment,3,19.06918907,72.91329956
20000000,985,Parel,Apartment,2,19.00339317,72.84760284
22500000,1209,Jogeshwari,Apartment,3,19.1422596,72.8319397
22500000,2282,Goregaon,Apartment,3,19.15622711,72.84564972
15000000,1667,Thane,Apartment,3,19.19229126,72.96535492
20000000,1209,Ville Parle,Apartment,2,19.09666824,72.84799957
25000000,1491,Girgaon,Apartment,3,18.95772552,72.8215332
25000000,1614,Ghatkopar,Apartment,3,19.07715607,72.8976593
30000000,1609,Ville Parle,Apartment,3,19.09890175,72.84725952
25000000,1700,Byculla,Apartment,2,18.97562408,72.83880615
20000000,969,Matunga,Apartment,2,19.03308678,72.85481262
20000000,943,Dadar,Apartment,2,19.01678848,72.8497467
20000000,1019,Worli,Apartment,2,18.99811935,72.81504822
25000000,1310,Girgaon,Apartment,2,18.96228218,72.82355499
20000000,1024,Powai,Apartment,2,19.12353706,72.89595795
20000000,1154,Powai,Apartment,2,19.11077309,72.90171051
18000000,1023,Andheri,Apartment,2,19.11816788,72.85671234
15000000,653,Matunga,Apartment,1,19.02620506,72.84390259
30000000,1944,Mulund,Apartment,4,19.17459869,72.94195557
25000000,1342,Goregaon,Apartment,3,19.16894722,72.84313965
25000000,1350,Goregaon,Apartment,3,19.15451813,72.84234619
20000000,2238,Thane,Apartment,4,19.21502495,72.99105072
24000000,890,Andheri,Apartment,2,19.11077118,72.85752869
4459000,768,Panvel,Apartment,2,18.98324966,73.14698792
3136000,539,Panvel,Apartment,1,18.98324966,73.14698792
21500000,1094,Borivali,Apartment,2,19.22908211,72.8573761
16000000,950,Malad,Apartment,2,19.17783165,72.83882141
17000000,990,Malad,Apartment,2,19.19185066,72.8383255
15000000,900,Malad,Apartment,2,19.17985725,72.83942413
24000000,1560,Malad,Apartment,3,19.18727493,72.83114624
18000000,865,Malad,Apartment,2,19.18606567,72.83448792
19000000,950,Powai,Apartment,2,19.11813927,72.91149139
15108206,757,Thane,Apartment,2,19.18656349,72.97345734
20385834,1022,Thane,Apartment,3,19.18656349,72.97345734
13215506,662,Thane,Apartment,2,19.18656349,72.97345734
12539904,628,Thane,Apartment,2,19.18656349,72.97345734
14649906,734,Thane,Apartment,2,19.18656349,72.97345734
9379770,438,Thane,Apartment,1,19.21686745,72.9930954
18932550,949,Thane,Apartment,3,19.18656349,72.97345734
8480340,396,Thane,Apartment,1,19.21686745,72.9930954
9743825,455,Thane,Apartment,1,19.21686745,72.9930954
22507164,1051,Thane,Apartment,3,19.21686745,72.9930954
21543490,1006,Thane,Apartment,2,19.21686745,72.9930954
6744000,500,Thane,Apartment,1,19.26066017,72.96846008
16596625,775,Thane,Apartment,2,19.21686745,72.9930954
7730815,361,Thane,Apartment,1,19.21686745,72.9930954
26211960,1224,Thane,Apartment,3,19.21686745,72.9930954
2700000,680,Ambarnath,Apartment,1,19.20596123,73.19746399
7700000,1361,Ambernath,Apartment,3,19.19903946,73.19889069
4600000,730,Badlapur,Apartment,2,19.18763161,73.21750641
4500000,700,Badlapur,Apartment,2,19.18763161,73.21750641
5000000,810,Badlapur,Apartment,2,19.18763161,73.21750641
3300000,645,Badlapur,Apartment,1,19.18763161,73.21750641
2600000,660,Ambernath,Apartment,1,19.20574379,73.18318939
5600000,633,Thane,Apartment,1,19.26602745,72.96994781
5000000,650,Thane,Apartment,1,19.25980186,72.97011566
5200000,525,Thane,Apartment,1,19.27049065,72.9661026
13800000,880,Goregaon,Apartment,2,19.1655407,72.83707428
4000000,630,Thane,Apartment,1,19.25901031,72.9566803
5900000,720,Thane,Apartment,1,19.26111603,72.956604
12500000,1425,Thane,Apartment,3,19.28334618,72.95620728
27768000,960,Jogeshwari,Apartment,3,19.14704514,72.84288788
12299947,517,Jogeshwari,Apartment,1,19.14896774,72.83937073
18699240,791,Jogeshwari,Apartment,2,19.14896774,72.83937073
17499826,683,Jogeshwari,Apartment,2,19.14336395,72.83838654
4200000,990,Dombivali,Apartment,2,19.17090607,73.11322021
6069600,450,Thane,Apartment,1,19.26066017,72.96846008
4600176,336,Thane,Apartment,1,19.27634048,72.95908356
23556500,1100,Thane,Apartment,3,19.21686745,72.9930954
4399929,333,Thane,Apartment,1,19.27634048,72.95908356
14990500,700,Thane,Apartment,2,19.21686745,72.9930954
8767200,650,Thane,Apartment,2,19.26066017,72.96846008
11000000,462,Thane,Apartment,1,19.21397972,72.98255157
18995104,887,Thane,Apartment,2,19.21686745,72.9930954
16800000,678,Thane,Apartment,2,19.21397972,72.98255157
20344250,950,Thane,Apartment,3,19.21686745,72.9930954
14600000,611,Thane,Apartment,2,19.21397972,72.98255157
10000805,467,Thane,Apartment,2,19.21686745,72.9930954
7944965,371,Thane,Apartment,1,19.21686745,72.9930954
9900000,967,Thane,Apartment,2,19.2234211,72.98207855
19000000,1640,Thane,Apartment,3,19.22232819,72.98812103
12500000,1550,Thane,Apartment,3,19.22969818,72.98433685
19000000,1640,Thane,Apartment,3,19.22232819,72.98812103
12500000,1550,Thane,Apartment,3,19.22969818,72.98433685
12500000,1260,Thane,Apartment,2,19.21265221,72.98867035
12500000,1550,Thane,Apartment,3,19.22969818,72.98433685
28500000,1735,Mulund,Apartment,3,19.18020821,72.94654083
12500000,1550,Thane,Apartment,3,19.22969818,72.98433685
12500000,1260,Thane,Apartment,2,19.21265221,72.98867035
6000000,925,Ambernath,Apartment,3,19.21313095,73.20529175
4220000,608,Ambernath,Apartment,2,19.21313095,73.20529175
3250000,478,Ambernath,Apartment,1,19.21313095,73.20529175
5000000,650,Ambernath,Apartment,2,19.20713806,73.18493652
3700000,520,Ambernath,Apartment,1,19.20713806,73.18493652
3575000,750,Ambernath,Apartment,2,19.18976212,73.17681122
2600000,686,Ambernath,Apartment,1,19.19580078,73.19409943
5677280,685,Vasai,Apartment,1,19.35996246,72.81129456
7836630,970,Vasai,Apartment,2,19.35996246,72.81129456
5799942,522,Vasai,Apartment,1,19.35996246,72.81129456
8038605,995,Vasai,Apartment,2,19.35996246,72.81129456
8785844,549,Bhayandar,Apartment,2,19.30460739,72.85523987
6489863,391,Bhayandar,Apartment,1,19.30460739,72.85523987
6620457,549,Bhayandar,Apartment,1,19.30460739,72.85523987
9000326,605,Bhayandar,Apartment,2,19.30460739,72.85523987
9496500,487,Vikhroli,Apartment,1,19.09056282,72.93504333
8034000,412,Vikhroli,Apartment,1,19.09056282,72.93504333
12616500,647,Vikhroli,Apartment,2,19.09056282,72.93504333
8424000,432,Vikhroli,Apartment,1,19.09056282,72.93504333
6649500,341,Vikhroli,Apartment,1,19.09056282,72.93504333
8092500,415,Vikhroli,Apartment,1,19.09056282,72.93504333
6500000,675,Thane,Apartment,1,19.26927567,72.96525574
5200000,600,Thane,Apartment,1,19.02954674,73.35591125
15000000,720,Mulund,Apartment,2,19.1742363,72.94650269
24999908,393,Jogeshwari,Apartment,1,19.14896774,72.83937073
7000000,600,Thane,Apartment,1,19.22483444,72.96968079
3200000,660,Ambernath,Apartment,1,19.20574379,73.18318939
3800000,700,Ambernath,Apartment,1,19.19903946,73.19889069
7700000,1380,Ambernath,Apartment,3,19.19891548,73.17892456
5100000,910,Ambernath,Apartment,2,19.19891548,73.17892456
4200000,790,Ambernath,Apartment,2,19.18828773,73.17326355
2750000,569,Ambernath,Apartment,1,19.18828773,73.17326355
3300000,800,Ambernath,Apartment,2,19.21495438,73.19956207
2700000,550,Ambernath,Apartment,1,19.1885643,73.22105408
4100000,694,Ambernath,Apartment,2,19.1885643,73.22105408
4200000,810,Ambernath,Apartment,2,19.18885803,73.16997528
2500000,610,Ambernath,Apartment,1,19.18885803,73.16997528
2300000,620,Ambernath,Apartment,1,19.22120476,73.19760132
7700000,1361,Ambernath,Apartment,3,19.19903946,73.19889069
4200000,872,Ambernath,Apartment,2,19.18841553,73.16782379
3500000,691,Ambernath,Apartment,2,19.18662262,73.21963501
2500000,550,Ambernath,Apartment,1,19.18662262,73.21963501
20897504,1018,Jogeshwari,Apartment,3,19.14450645,72.84763336
11422944,486,Jogeshwari,Apartment,1,19.14450645,72.84763336
21000144,1023,Jogeshwari,Apartment,3,19.14450645,72.84763336
10999872,468,Jogeshwari,Apartment,1,19.14450645,72.84763336
11516960,490,Jogeshwari,Apartment,1,19.14450645,72.84763336
11140896,474,Jogeshwari,Apartment,1,19.14450645,72.84763336
20835920,1015,Jogeshwari,Apartment,3,19.14450645,72.84763336
15019840,748,Jogeshwari,Apartment,2,19.14450645,72.84763336
17104780,638,Jogeshwari,Apartment,2,19.13476753,72.85533142
12048000,600,Jogeshwari,Apartment,2,19.14450645,72.84763336
10777620,402,Jogeshwari,Apartment,1,19.13476753,72.85533142
11681488,497,Jogeshwari,Apartment,1,19.14450645,72.84763336
11796400,440,Jogeshwari,Apartment,1,19.13476753,72.85533142
14999760,747,Jogeshwari,Apartment,2,19.14450645,72.84763336
14209300,530,Jogeshwari,Apartment,2,19.13476753,72.85533142
16059190,599,Jogeshwari,Apartment,2,19.13476753,72.85533142
10253707,365,Andheri,Apartment,1,19.13519287,72.86450195
56086400,1360,Bandra,Apartment,3,19.06582451,72.84494781
26599800,645,Bandra,Apartment,2,19.06582451,72.84494781
14461690,671,Kandivali,Apartment,2,19.21496964,72.83346558
21300308,988,Kandivali,Apartment,3,19.21496964,72.83346558
14100067,655,Kandivali,Apartment,2,19.21496964,72.83346558
19200044,894,Kandivali,Apartment,3,19.21496964,72.83346558
20508052,952,Kandivali,Apartment,3,19.21496964,72.83346558
14700466,686,Kandivali,Apartment,2,19.21496964,72.83346558
14570672,677,Kandivali,Apartment,2,19.21496964,72.83346558
19799660,726,Kandivali,Apartment,2,19.20511246,72.83838654
29700138,1006,Kandivali,Apartment,3,19.20511246,72.83838654
19899796,728,Kandivali,Apartment,2,19.20511246,72.83838654
27600632,874,Borivali,Apartment,3,19.23185539,72.85574341
24000236,758,Borivali,Apartment,3,19.23185539,72.85574341
18500030,742,Borivali,Apartment,2,19.23185539,72.85574341
13900561,611,Kandivali,Apartment,2,19.20905876,72.83896637
18302680,832,Kandivali,Apartment,3,19.20905876,72.83896637
18999498,679,Kandivali,Apartment,2,19.20642662,72.82133484
37999556,1358,Kandivali,Apartment,4,19.20642662,72.82133484
3000000,475,Khalapur,Apartment,1,18.83169937,73.28569794
28000000,1100,Sion,Apartment,2,19.03335571,72.86195374
7900000,955,Vasai,Apartment,2,19.38014221,72.81565857
20300000,1215,Kandivali,Apartment,2,19.21505928,72.86291504
18200000,1071,Kandivali,Apartment,2,19.21505928,72.86291504
20500000,1215,Kandivali,Apartment,2,19.21505928,72.86291504
15108206,757,Thane,Apartment,2,19.18656349,72.97345734
20385834,1022,Thane,Apartment,3,19.18656349,72.97345734
13215506,662,Thane,Apartment,2,19.18656349,72.97345734
12539904,628,Thane,Apartment,2,19.18656349,72.97345734
2800000,350,Powai,Apartment,1,19.10816574,72.90157318
6800000,550,Thane,Apartment,1,19.28334618,72.95620728
4900000,630,Shilphata,Apartment,1,19.14770889,73.0378418
7000000,870,Shilphata,Apartment,2,19.14770889,73.0378418
6500000,650,Sai Samarth Mitra,Apartment,1,19.20612144,73.00318909
42500000,1300,Andheri,Apartment,3,19.13805008,72.82532501
34000000,1250,Powai,Apartment,3,19.10586548,72.89788055
24500000,950,Andheri,Apartment,2,19.11548042,72.87260437
11500000,550,Powai,Apartment,1,19.11903191,72.8947525
9300000,1135,Kalyan,Apartment,3,19.25495338,73.12568665
12000000,1200,Ulwe,Apartment,2,18.9767437,73.02934265
19500000,1120,Kandivali,Apartment,2,19.19719696,72.86947632
6100000,609,Greater Khanda,Apartment,1,19.00531578,73.11338043
9400000,1135,Kamothe,Apartment,2,19.01453018,73.09911346
9435000,1225,Kamothe,Apartment,2,19.01488304,73.09897614
5950000,653,Kamothe,Apartment,1,19.01473618,73.09899902
79900000,1600,Andheri,Apartment,3,19.13632584,72.82765961
29000000,925,Andheri,Apartment,2,19.14317894,72.82242584
24900000,900,Juhu,Apartment,2,19.11615181,72.82722473
5400000,455,Thane,Apartment,1,19.26850891,72.97367096
14649906,734,Thane,Apartment,2,19.18656349,72.97345734
18932550,949,Thane,Apartment,3,19.18656349,72.97345734
42200000,1750,Chembur,Apartment,4,19.05220032,72.90049744
40000000,1450,Santacruz,Apartment,3,19.07530212,72.86463928
26000000,850,Santacruz,Apartment,2,19.07530212,72.86463928
41400000,1040,Byculla,Apartment,3,18.97596741,72.82919312
25100000,930,Byculla,Apartment,2,18.97596741,72.82919312
25100000,825,Byculla,Apartment,2,18.97596741,72.82919312
15100000,551,Byculla,Apartment,1,18.97596741,72.82919312
17000000,1145,Chembur,Apartment,2,19.05495071,72.91215515
20000000,1423,Borivali,Apartment,3,19.24099922,72.86535645
20000000,2050,Kanjurmarg,Apartment,3,19.13175011,72.9323349
20000000,2050,Kanjurmarg,Apartment,3,19.13327599,72.93379211
18000000,1207,Andheri,Apartment,2,19.11436844,72.884758
18000000,1172,Wadala,Apartment,2,19.02505112,72.87828827
15000000,1601,Kandivali,Apartment,2,19.21532822,72.86356354
200000000,9000,Worli,Apartment,5,19.00128174,72.82013702
400000000,16000,Worli,Apartment,10,19.00128174,72.82013702
22500000,1448,Girgaon,Apartment,2,18.95637512,72.82746887
20000000,884,Girgaon,Apartment,2,18.95767975,72.82030487
17000000,887,Andheri,Apartment,2,19.13400459,72.83112335
20000000,1111,Andheri,Apartment,3,19.13400459,72.83112335
18000000,860,Ville Parle,Apartment,2,19.09547234,72.84440613
22500000,1040,Byculla,Apartment,2,18.98060608,72.82663727
35000000,1632,Sanpada,Apartment,4,19.10330772,73.01141357
22500000,1261,Ville Parle,Apartment,3,19.09993362,72.84277344
22500000,1363,Malad,Apartment,3,19.18945885,72.83682251
20000000,855,Mazagaon,Apartment,2,18.98536682,72.8364563
22500000,1181,Andheri,Apartment,3,19.14710045,72.83336639
22500000,1198,Goregaon,Apartment,3,19.16637039,72.85209656
24000000,1398,Chembur,Apartment,3,19.0602417,72.89728546
20000000,1422,Borivali,Apartment,3,19.22089958,72.86664581
15000000,1418,Thane,Apartment,3,19.25937271,72.98062134
15000000,1041,Thane,Apartment,3,19.18492889,72.96599579
10000000,1042,Thane,Apartment,2,19.19491005,72.97360229
15000000,1667,Thane,Apartment,3,19.19229126,72.96535492
22000000,1657,Goregaon,Apartment,4,19.16755867,72.83094788
22500000,1406,Mankhurd,Apartment,4,19.05608177,72.94045258
20000000,1336,Mulund,Apartment,3,19.1699791,72.9369278
17000000,869,Goregaon,Apartment,2,19.17183685,72.8414917
17500000,921,Chembur,Apartment,2,19.0592308,72.89805603
17000000,1004,Chembur,Apartment,2,19.06906319,72.89450073
10000000,1235,Thane,Apartment,2,19.19549751,72.96523285
15000000,1696,Thane,Apartment,3,19.23395538,72.98749542
22500000,1523,Jogeshwari,Apartment,3,19.13053131,72.84261322
25000000,1513,Mulund,Apartment,4,19.17423439,72.94436646
17000000,930,Jogeshwari,Apartment,2,19.13053131,72.84261322
15000000,773,Chembur,Apartment,2,19.05770493,72.90364075
20000000,1505,Mulund,Apartment,3,19.17608452,72.94672394
20000000,1231,Goregaon,Apartment,3,19.16864395,72.84644318
25000000,1433,Goregaon,Apartment,3,19.15468979,72.8468399
20000000,1508,Mulund,Apartment,3,19.17423439,72.94436646
15000000,780,Wadala,Apartment,2,19.01456451,72.85095978
18000000,1136,Borivali,Apartment,3,19.23156929,72.86038971
18000000,1124,Jogeshwari,Apartment,3,19.13455963,72.84356689
22500000,1280,Chembur,Apartment,3,19.0491066,72.89035797
22500000,1523,Chembur,Apartment,3,19.06838036,72.89819336
18500000,1266,Chembur,Apartment,3,19.06621742,72.89776611
30000000,2434,Chembur,Apartment,4,19.05844688,72.89537048
40000000,2366,Andheri,Apartment,4,19.11433792,72.88491058
50000000,1686,Lower Parel,Apartment,3,19.00762367,72.83289337
30000000,1541,Chembur,Apartment,3,19.0528965,72.91043854
37500000,1648,Lower Parel,Apartment,3,18.99812317,72.82292938
40000000,2355,Mulund,Apartment,5,19.17694855,72.94487762
45000000,2811,Thane,Apartment,4,19.24296761,72.97834778
30000000,2031,Thane,Apartment,4,19.2424469,72.97811127
40000000,1513,Bandra,Apartment,3,19.05898666,72.8497467
35000000,1513,Bandra,Apartment,3,19.05898666,72.8497467
30000000,1658,Chembur,Apartment,4,19.05738258,72.89785004
40000000,2615,Andheri,Apartment,5,19.1098671,72.85979462
35000000,1360,Parel,Apartment,2,19.00471878,72.83986664
40000000,1560,Parel,Apartment,3,19.00471878,72.83986664
40000000,1294,Khar,Apartment,3,19.07129478,72.83126831
30000000,1500,Dadar,Apartment,2,19.02010918,72.83685303
50000000,2208,Byculla,Apartment,3,18.97326088,72.83220673
20000000,2336,Kandivali,Apartment,3,19.21532822,72.86356354
30000000,2723,Kandivali,Apartment,4,19.21532822,72.86356354
20000000,1320,Andheri,Apartment,2,19.11391449,72.85240936
20000000,855,Mazagaon,Apartment,2,18.98536682,72.8364563
22500000,1181,Andheri,Apartment,3,19.14710045,72.83336639
22500000,1198,Goregaon,Apartment,3,19.16637039,72.85209656
24000000,1398,Chembur,Apartment,3,19.0602417,72.89728546
20000000,1422,Borivali,Apartment,3,19.22089958,72.86664581
15000000,1418,Thane,Apartment,3,19.25937271,72.98062134
15000000,1041,Thane,Apartment,3,19.18492889,72.96599579
10000000,1042,Thane,Apartment,2,19.19491005,72.97360229
15000000,1667,Thane,Apartment,3,19.19229126,72.96535492
22000000,1657,Goregaon,Apartment,4,19.16755867,72.83094788
22500000,1406,Mankhurd,Apartment,4,19.05608177,72.94045258
20000000,1336,Mulund,Apartment,3,19.1699791,72.9369278
20000000,2336,Kandivali,Apartment,3,19.21532822,72.86356354
30000000,2723,Kandivali,Apartment,4,19.21532822,72.86356354
20000000,1320,Andheri,Apartment,2,19.11391449,72.85240936
30000000,2100,Wadala,Apartment,4,19.02505112,72.87828827
30000000,1449,Worli,Apartment,2,19.00612831,72.82883453
50000000,2241,Worli,Apartment,3,19.00612831,72.82883453
55000000,2700,Worli,Apartment,4,19.00612831,72.82883453
30000000,821,Khar,Apartment,3,19.07737732,72.82984924
40300000,4000,Kanjurmarg,Apartment,5,19.13327599,72.93379211
25000000,1388,Powai,Apartment,3,19.11077309,72.90171051
40000000,2096,Powai,Apartment,4,19.12353706,72.89595795
50000000,2067,Bandra,Apartment,3,19.05978394,72.85196686
30000000,1717,Wadala,Apartment,3,19.03856659,72.87939453
40000000,4413,Thane,Apartment,5,19.2163353,72.95862579
35000000,1576,Wadala,Apartment,3,19.02297211,72.85879517
30000000,1358,Wadala,Apartment,3,19.01995659,72.85654449
30000000,2104,Ghatkopar,Apartment,4,19.08522224,72.90984344
35000000,5004,Mulund,Apartment,5,19.18027115,72.95798492
37200000,1816,Vikhroli,Apartment,3,19.09479713,72.91977692
35000000,1952,Chembur,Apartment,3,19.05443382,72.90036011
40000000,4410,Thane,Apartment,5,19.21374893,72.96681976
30000000,2293,Thane,Apartment,4,19.25937271,72.98062134
30000000,1963,Goregaon,Apartment,4,19.1739006,72.84360504
30000000,4600,Kharghar,Apartment,4,19.0473175,73.07424927
40000000,2813,Goregaon,Apartment,4,19.15725327,72.84050751
40000000,1580,Mahalaxmi,Apartment,3,18.98231506,72.82756805
20000000,2336,Kandivali,Apartment,3,19.21532822,72.86356354
30000000,2723,Kandivali,Apartment,4,19.21532822,72.86356354
20000000,1320,Andheri,Apartment,2,19.11391449,72.85240936
30000000,2100,Wadala,Apartment,4,19.02505112,72.87828827
30000000,1449,Worli,Apartment,2,19.00612831,72.82883453
50000000,2241,Worli,Apartment,3,19.00612831,72.82883453
55000000,2700,Worli,Apartment,4,19.00612831,72.82883453
30000000,821,Khar,Apartment,3,19.07737732,72.82984924
40000000,3032,Malad,Apartment,5,19.17390633,72.85306549
30000000,1844,Ville Parle,Apartment,3,19.10586357,72.85317993
35000000,1977,Girgaon,Apartment,3,18.96009064,72.82118988
35000000,1950,Dadar,Apartment,4,19.01974487,72.84403992
33578000,1552,Bandra Kurla Complex,Apartment,2,19.06706429,72.85186768
45000000,1816,Bandra Kurla Complex,Apartment,3,19.06706429,72.85186768
30000000,1158,Mahim,Apartment,2,19.03232384,72.84443665
40000000,1745,Ville Parle,Apartment,3,19.09666824,72.84799957
40000000,1479,Dadar,Apartment,3,19.01828384,72.84770966
30000000,1253,Dadar,Apartment,3,19.01720619,72.85160065
30000000,1645,Santacruz,Apartment,2,19.07458115,72.86394501
40000000,2110,Santacruz,Apartment,3,19.07458115,72.86394501
30000000,2143,Malad,Apartment,4,19.19229126,72.83625031
45000000,1774,Matunga,Apartment,3,19.02839279,72.85225677
40000000,1627,Dadar,Apartment,3,19.02000999,72.84590149
30000000,1100,Santacruz,Apartment,3,19.08142662,72.83585358
30000000,1401,Ghatkopar,Apartment,3,19.08117867,72.90408325
40000000,1400,Matunga,Apartment,3,19.02740288,72.84950256
25000000,967,Tardeo,Apartment,1,18.96611023,72.81104279
30000000,1323,Agripada,Apartment,3,18.97725677,72.8278656
30000000,1114,Matunga,Apartment,2,19.03087044,72.85418701
25000000,1277,Ghatkopar,Apartment,2,19.07888794,72.90639496
35000000,1695,Santacruz,Apartment,4,19.08206749,72.84552765
30000000,949,Bandra,Apartment,2,19.06084824,72.82970428
30000000,1450,Mahim,Apartment,3,19.03397751,72.84185791
40000000,1883,Ville Parle,Apartment,4,19.09506035,72.84998322
30000000,1328,Ville Parle,Apartment,3,19.1093502,72.83170319
25000000,1192,Sion,Apartment,2,19.04106522,72.86421967
40000000,2109,Sion,Apartment,3,19.04106522,72.86421967
25000000,824,Byculla,Apartment,3,18.97420311,72.83036041
35000000,1695,Matunga,Apartment,2,19.0270462,72.85958862
30000000,1344,Ville Parle,Apartment,3,19.10720062,72.84889984
40000000,1427,Khar,Apartment,3,19.07387161,72.83242798
30000000,1024,Bandra,Apartment,2,19.05919838,72.82794952
22500000,1523,Jogeshwari,Apartment,3,19.13053131,72.84261322
25000000,1513,Mulund,Apartment,4,19.17423439,72.94436646
17000000,930,Jogeshwari,Apartment,2,19.13053131,72.84261322
15000000,773,Chembur,Apartment,2,19.05770493,72.90364075
20000000,1505,Mulund,Apartment,3,19.17608452,72.94672394
20000000,1231,Goregaon,Apartment,3,19.16864395,72.84644318
25000000,1433,Goregaon,Apartment,3,19.15468979,72.8468399
20000000,1508,Mulund,Apartment,3,19.17423439,72.94436646
15000000,780,Wadala,Apartment,2,19.01456451,72.85095978
18000000,1136,Borivali,Apartment,3,19.23156929,72.86038971
18000000,1124,Jogeshwari,Apartment,3,19.13455963,72.84356689
22500000,1280,Chembur,Apartment,3,19.0491066,72.89035797
22500000,1523,Chembur,Apartment,3,19.06838036,72.89819336
18500000,1266,Chembur,Apartment,3,19.06621742,72.89776611
22500000,1224,Jogeshwari,Apartment,3,19.13984489,72.84299469
15000000,1132,Borivali,Apartment,2,19.2203064,72.86916351
20000000,1630,Mulund,Apartment,3,19.17014885,72.95171356
18000000,1200,Ghatkopar,Apartment,2,19.08106995,72.90968323
17500000,1132,Jogeshwari,Apartment,2,19.14479828,72.84078979
17500000,1040,Andheri,Apartment,2,19.10904312,72.86293793
17000000,1353,Mulund,Apartment,3,19.17154694,72.958992
12500000,640,Matunga,Apartment,1,19.03083229,72.85411072
22500000,1066,Matunga,Apartment,4,19.03169823,72.85519409
17000000,826,Dadar,Apartment,2,19.0235672,72.8403244
22500000,1524,Andheri,Apartment,3,19.12995338,72.83454895
15000000,712,Byculla,Apartment,1,18.97153091,72.84399414
17000000,1175,Borivali,Apartment,3,19.22259331,72.852005
22500000,1448,Girgaon,Apartment,2,18.95637512,72.82746887
20000000,884,Girgaon,Apartment,2,18.95767975,72.82030487
17000000,887,Andheri,Apartment,2,19.13400459,72.83112335
20000000,1111,Andheri,Apartment,3,19.13400459,72.83112335
18000000,860,Ville Parle,Apartment,2,19.09547234,72.84440613
22500000,1040,Byculla,Apartment,2,18.98060608,72.82663727
35000000,1632,Sanpada,Apartment,4,19.10330772,73.01141357
22500000,1261,Ville Parle,Apartment,3,19.09993362,72.84277344
22500000,1363,Malad,Apartment,3,19.18945885,72.83682251
20000000,855,Mazagaon,Apartment,2,18.98536682,72.8364563
22500000,1181,Andheri,Apartment,3,19.14710045,72.83336639
22500000,1198,Goregaon,Apartment,3,19.16637039,72.85209656
10000000,781,Vikhroli,Apartment,2,19.10281563,72.93209839
53000000,1900,Kurla,Apartment,5,19.06657028,72.88019562
16000000,1100,Vashi,Apartment,2,19.0761013,73.00013733
12500000,790,Belapur,Apartment,2,19.03006554,73.03511047
126576000,1758,Prabhadevi,Apartment,4,19.01035881,72.83055115
126216000,1753,Prabhadevi,Apartment,4,19.01035881,72.83055115
102312000,1421,Prabhadevi,Apartment,3,19.01035881,72.83055115
96408000,1339,Prabhadevi,Apartment,3,19.01035881,72.83055115
101088000,1404,Prabhadevi,Apartment,3,19.01035881,72.83055115
96336000,1338,Prabhadevi,Apartment,3,19.01035881,72.83055115
96696000,1343,Prabhadevi,Apartment,3,19.01035881,72.83055115
101448000,1409,Prabhadevi,Apartment,3,19.01035881,72.83055115
96984000,1347,Prabhadevi,Apartment,3,19.01035881,72.83055115
106848000,1484,Prabhadevi,Apartment,3,19.01035881,72.83055115
97200000,1350,Prabhadevi,Apartment,3,19.01035881,72.83055115
125928000,1749,Prabhadevi,Apartment,4,19.01035881,72.83055115
96120000,1335,Prabhadevi,Apartment,3,19.01035881,72.83055115
