price,area,locality,property_type,bedroom_num,latitude,longitude
2.06,1000,Panvel,Apartment,3,18.96840477,73.13047791
1.32,638,Panvel,Apartment,2,18.96840477,73.13047791
2.06,1001,Panvel,Apartment,3,18.96840477,73.13047791
1.32,643,Panvel,Apartment,2,18.96840477,73.13047791
2.3,1115,Panvel,Apartment,3,18.96840477,73.13047791
2.05,993,Panvel,Apartment,3,18.96840477,73.13047791
1.36,661,Panvel,Apartment,2,18.96840477,73.13047791
2.1,1550,Thane,Apartment,3,19.26041222,72.98704529
4.0,1825,Thane,Apartment,3,19.22686768,72.97250366
3.54,2648,Thane,Apartment,4,19.22383118,72.96514893
2.1,1465,Thane,Apartment,3,19.22383118,72.96514893
3.95,1750,Thane,Apartment,3,19.22686768,72.97250366
2.7,2150,Thane,Apartment,4,19.22483444,72.96968079
1.9,1505,Thane,Apartment,3,19.21141052,72.98690033
2.8,1350,Thane,Apartment,3,19.19862938,72.96481323
2.75,1630,Thane,Apartment,4,19.22383118,72.96514893
3.95,1750,Thane,Apartment,3,19.22686768,72.97250366
4.0,1825,Thane,Apartment,3,19.22686768,72.97250366
1.5,1350,Thane,Apartment,3,19.25643539,72.97244263
2.2,1130,Thane,Apartment,3,19.22686768,72.97250366
1.8,999,Thane,Apartment,2,19.22686768,72.97250366
1.0,963,Thane,Apartment,2,19.20953941,72.98648071
1.9,1160,Thane,Apartment,2,19.22483444,72.96968079
1.2,1025,Thane,Apartment,2,19.22483444,72.96968079
2.75,2200,Thane,Apartment,3,19.22483444,72.96968079
2.9,1960,Thane,Apartment,4,19.22483444,72.96968079
3.1,2175,Thane,Apartment,4,19.22383118,72.96514893
4.0,1825,Thane,Apartment,3,19.22686768,72.97250366
2.6,2646,Thane,Apartment,4,19.22483444,72.96968079
1.05,900,Pokhran 2,Apartment,2,19.2244606,72.96008301
0.87,450,Kandivali,Apartment,1,19.19523048,72.86781311
0.8,422,Kandivali,Apartment,2,19.19523048,72.86781311
0.74,375,Kandivali,Apartment,1,19.19523048,72.86781311
0.64,314,Kandivali,Apartment,1,19.19523048,72.86781311
3.15,1428,Thane,Apartment,3,19.2063961,72.95719147
0.95,1250,Kamothe,Apartment,2,19.01549339,73.09579468
0.42,380,Sion,Apartment,1,19.05337715,72.87208557
1.9,1286,Jogeshwari,Apartment,3,19.14194489,72.84437561
1.72,1152,Jogeshwari,Apartment,2,19.14194489,72.84437561
1.58,1330,Kandivali,Apartment,2,19.20278358,72.83518982
2.45,1570,Kandivali,Apartment,3,19.20278358,72.83518982
0.45,550,Sector 19 Kharghar,Apartment,1,19.04893494,73.07663727
0.74,570,Kandivali,Apartment,1,19.207407,72.87836456
0.9,650,Kandivali,Apartment,1,19.20723534,72.87905121
0.88,565,Kandivali,Apartment,1,19.21011925,72.86328125
0.97,610,Kandivali,Apartment,1,19.20689011,72.8681488
0.63,310,Kandivali,Apartment,1,19.20689011,72.8681488
0.5,526,Dombivali,Apartment,2,19.18989182,73.08548737
0.37,400,Dombivali,Apartment,1,19.18989182,73.08548737
0.24,679,Ambernath,Apartment,1,19.18997574,73.20127106
0.45,1025,Ambernath,Apartment,2,19.18252945,73.19258881
0.24,640,Ambernath,Apartment,1,19.18885803,73.16997528
0.45,850,Ambernath,Apartment,2,19.19906807,73.19509888
0.39,750,Ambernath,Apartment,2,19.18828773,73.17326355
0.25,569,Ambernath,Apartment,1,19.18828773,73.17326355
0.23,600,Ambernath,Apartment,1,19.20794678,73.18566895
0.36,985,Ambernath,Apartment,2,19.20129013,73.18721008
0.47,1030,Ambernath,Apartment,2,19.20794678,73.18566895
0.26,680,Ambernath,Apartment,1,19.18252945,73.19258881
0.72,1098,Dombivali,Apartment,2,19.14808083,73.07962036
0.96,800,Bhandup,Apartment,2,19.15924072,72.93253326
1.9,1595,Thane,Apartment,3,19.23988914,72.98162842
1.1,999,Thane,Apartment,2,19.2625103,72.96369934
2.3,904,Chembur,Apartment,3,19.05301094,72.90210724
1.54,624,Chembur,Apartment,2,19.05301094,72.90210724
1.44,614,Chembur,Apartment,2,19.05301094,72.90210724
1.23,439,Chembur,Apartment,1,19.05251312,72.9052887
1.21,431,Chembur,Apartment,1,19.05251312,72.9052887
1.18,422,Chembur,Apartment,1,19.05251312,72.9052887
2.3,904,Chembur,Apartment,3,19.05301094,72.90210724
1.54,624,Chembur,Apartment,2,19.05301094,72.90210724
1.44,614,Chembur,Apartment,2,19.05301094,72.90210724
1.7,630,Chembur,Apartment,2,19.05301094,72.90210724
3.73,1248,Chembur,Apartment,4,19.05301094,72.90210724
1.2,392,Chembur,Apartment,1,19.05301094,72.90210724
2.24,795,Chembur,Apartment,3,19.05301094,72.90210724
2.61,939,Chembur,Apartment,3,19.05301094,72.90210724
0.87,429,Vikhroli,Apartment,1,19.11802101,72.93362427
2.07,854,Ghatkopar,Apartment,3,19.08175087,72.91038513
1.69,675,Ghatkopar,Apartment,2,19.08140945,72.90592957
1.07,527,Vikhroli,Apartment,2,19.11802101,72.93362427
1.55,642,Ghatkopar,Apartment,2,19.08175087,72.91038513
0.86,427,Vikhroli,Apartment,1,19.11802101,72.93362427
0.89,453,Ghatkopar,Apartment,1,19.07836342,72.91413879
1.22,506,Ghatkopar,Apartment,1,19.08175087,72.91038513
0.89,440,Vikhroli,Apartment,1,19.11802101,72.93362427
2.05,1125,Kanjurmarg,Apartment,2,19.1315136,72.92739868
2.05,900,Kanjurmarg,Apartment,2,19.1315136,72.92739868
2.75,792,Bandra,Apartment,2,19.0618,72.85441589
0.46,829,Kalyan,Apartment,2,19.2226181,73.13422394
0.23,325,Vasai,Apartment,1,19.35926056,72.80134583
1.2,1090,Goregaon,Apartment,2,19.1523056,72.88441467
0.3,909,Khopoli,Apartment,2,18.78737259,73.35256958
1.05,700,Kurla,Apartment,1,19.06078148,72.8828125
1.75,861,Powai,Apartment,2,19.12233925,72.91825867
0.25,525,Belapur,Apartment,1,19.01450729,73.03122711
0.51,1075,Dombivali,Apartment,2,19.22294044,73.08876038
0.06,150,Nalasopara,Independent House,1,19.43111038,72.84675598
0.3,655,Badlapur,Apartment,1,19.17604446,73.22332764
0.26,529,Naigaon,Apartment,1,19.35783005,72.86565399
0.15,265,Boisar,Apartment,1,19.77056885,72.7722702
0.1,400,Mulund,Apartment,1,19.43111038,72.84675598
2.55,1316,Jogeshwari,Apartment,2,19.13460922,72.85787201
0.28,900,Neral,Apartment,2,19.01986504,73.32506561
0.29,585,Panvel,Apartment,1,18.94964027,73.14614105
0.27,400,Thane,Apartment,1,19.07429886,73.11659241
4.15,1740,Powai,Apartment,3,19.11449432,72.89292145
0.42,252,Powai,Apartment,1,19.10816193,72.90293884
2.15,1300,Thane,Apartment,3,19.22106361,72.96928406
0.54,664,Thane,Apartment,1,19.2772007,72.95983124
0.92,960,Thane,Apartment,2,19.24670029,72.97599792
0.25,370,Dombivli,Apartment,1,19.22179985,73.08110046
0.6,750,Dombivli,Apartment,2,19.22516441,73.0796814
0.6,500,Thane,Apartment,1,19.26794243,72.96782684
0.54,478,Thane,Apartment,1,19.26969147,72.97003174
1.35,860,Kalwa,Apartment,2,19.20948792,73.01093292
0.72,640,Kalwa,Apartment,1,19.20948792,73.01093292
3.5,1300,Seawoods,Apartment,3,19.00540161,73.01470184
7.6,1271,Prabhadevi,Apartment,3,19.01498032,72.82868195
8.0,1441,Mahim,Apartment,3,19.02980423,72.84682465
3.0,549,Dadar,Apartment,2,19.02329445,72.8372879
2.5,445,Dadar,Apartment,1,19.02003098,72.83385468
14.0,1700,Dadar,Apartment,3,19.01883698,72.8350296
2.8,635,Prabhadevi,Apartment,2,19.01514816,72.8288269
3.5,750,Prabhadevi,Apartment,2,19.00976562,72.8307724
0.48,540,Goregaon,Apartment,1,19.15544128,72.88726044
1.12,549,Vikhroli,Apartment,2,19.11802101,72.93362427
1.09,396,Chembur,Apartment,1,19.05850029,72.90570068
1.05,516,Vikhroli,Apartment,2,19.11802101,72.93362427
1.57,560,Chembur,Apartment,2,19.05251312,72.9052887
1.3,465,Chembur,Apartment,1,19.05251312,72.9052887
1.19,424,Chembur,Apartment,1,19.05251312,72.9052887
1.23,439,Chembur,Apartment,1,19.05251312,72.9052887
1.21,431,Chembur,Apartment,1,19.05251312,72.9052887
1.18,422,Chembur,Apartment,1,19.05251312,72.9052887
2.25,850,Bandra,Apartment,2,19.06505966,72.8515625
1.35,850,Kandivali,Apartment,2,19.21167183,72.87549591
0.29,891,Neral,Apartment,2,19.03372765,73.01937103
0.22,669,Neral,Apartment,1,19.03372765,73.01937103
0.24,599,Ambernath,Apartment,1,19.19353104,73.20384979
0.33,610,Ambernath,Apartment,1,19.19536591,73.20108032
0.23,622,Ambernath,Apartment,1,19.18867683,73.18307495
0.31,478,Ambernath,Apartment,1,19.21313095,73.20529175
0.25,646,Ambernath,Apartment,1,19.20758247,73.18818665
0.26,664,Ambernath,Apartment,2,19.21161461,73.20027924
3.9,1493,Thane,Apartment,4,19.24619293,72.97658539
2.1,888,Thane,Apartment,3,19.24619293,72.97658539
1.97,733,Thane,Apartment,2,19.24619293,72.97658539
1.7,631,Thane,Apartment,2,19.24619293,72.97658539
1.01,604,Thane,Apartment,2,19.21686745,72.9930954
0.7,1050,Kalyan,Apartment,2,19.229002,73.12407684
0.66,1179,Kalyan,Apartment,2,19.20777321,73.13371277
0.78,1050,Kalyan,Apartment,2,19.229002,73.12407684
0.82,1000,Dahisar,Apartment,2,19.25393295,72.86724854
1.19,735,Thane,Apartment,2,19.2383709,72.99481201
0.72,335,Thane,Apartment,1,19.21686745,72.9930954
1.7,955,Thane,Apartment,3,19.2383709,72.99481201
1.2,559,Thane,Apartment,2,19.21686745,72.9930954
1.01,626,Thane,Apartment,2,19.2383709,72.99481201
1.1,512,Thane,Apartment,2,19.21686745,72.9930954
1.18,552,Thane,Apartment,2,19.21686745,72.9930954
0.5,446,Thane,Apartment,1,19.2383709,72.99481201
1.18,551,Thane,Apartment,2,19.21686745,72.9930954
0.88,413,Thane,Apartment,1,19.21686745,72.9930954
0.81,600,Thane,Apartment,2,19.26066017,72.96846008
36.0,4000,Worli,Apartment,4,19.00811386,72.82206726
0.98,428,Andheri,Apartment,1,19.11425209,72.86920166
1.31,571,Andheri,Apartment,2,19.11425209,72.86920166
1.56,627,Andheri,Apartment,2,19.11425209,72.86920166
0.96,418,Andheri,Apartment,1,19.11425209,72.86920166
1.38,578,Andheri,Apartment,2,19.11425209,72.86920166
0.97,421,Andheri,Apartment,1,19.11425209,72.86920166
1.0,422,Kandivali,Apartment,1,19.20679283,72.83343506
2.0,1014,Bandra,Apartment,2,19.0582943,72.8438797
1.7,973,Goregaon,Apartment,2,19.15560722,72.84715271
1.2,668,Sion,Apartment,1,19.04256439,72.87122345
1.7,994,Andheri,Apartment,2,19.11603737,72.8473053
2.0,1320,Kandivali,Apartment,3,19.20059967,72.86807251
1.5,2288,Thane,Apartment,3,19.21393967,72.97520447
2.25,1461,Andheri,Apartment,3,19.1146183,72.88409424
1.2,1892,Kharghar,Apartment,3,19.0473175,73.07424927
1.5,1523,Thane,Apartment,3,19.22015381,72.9631424
2.0,975,Powai,Apartment,2,19.11632729,72.91363525
1.8,1348,Ghatkopar,Apartment,2,19.07863617,72.91165924
1.7,968,Chembur,Apartment,2,19.06875992,72.90097809
2.5,1297,Andheri,Apartment,3,19.11211967,72.8533783
2.0,928,Matunga,Apartment,2,19.02724838,72.85532379
3.0,1745,Ville Parle,Apartment,3,19.09666824,72.84799957
2.5,1255,Santacruz,Apartment,3,19.07200241,72.86279297
2.5,1341,Matunga,Apartment,2,19.02338791,72.85514069
2.0,1027,Ville Parle,Apartment,2,19.10814667,72.84862518
2.5,1365,Sion,Apartment,3,19.03636169,72.86998749
3.0,1521,Sion,Apartment,4,19.03636169,72.86998749
2.5,971,Bandra,Apartment,2,19.05467224,72.83963013
2.0,1015,Byculla,Apartment,2,18.9780407,72.84068298
2.0,826,Dadar,Apartment,2,19.0235672,72.8403244
2.5,1210,Matunga,Apartment,3,19.03169823,72.85519409
2.5,1157,Byculla,Apartment,2,18.97153091,72.84399414
3.0,1437,Santacruz,Apartment,3,19.08771706,72.84185791
2.5,1127,Matunga,Apartment,2,19.03484344,72.85017395
2.0,881,Santacruz,Apartment,2,19.08450127,72.83721161
2.5,1401,Ghatkopar,Apartment,3,19.08117867,72.90408325
2.0,1232,Borivali,Apartment,3,19.23698425,72.84371948
3.0,1765,Ghatkopar,Apartment,4,19.07710648,72.89712524
2.5,1292,Tardeo,Apartment,2,18.9724369,72.81780243
4.0,1404,Khar,Apartment,3,19.06726265,72.83798981
3.0,1300,Santacruz,Apartment,3,19.08262062,72.83740234
3.5,1704,Worli,Apartment,4,18.99675369,72.82188416
2.5,1069,Bandra,Apartment,2,19.05978394,72.85196686
2.5,1329,Powai,Apartment,3,19.12353706,72.89595795
2.0,1322,Mulund,Apartment,3,19.15857124,72.94791412
3.27,3250,Kanjurmarg,Apartment,4,19.13327599,72.93379211
2.0,1014,Parel,Apartment,2,19.00505829,72.84693909
2.0,984,Wadala,Apartment,2,19.01995659,72.85654449
3.0,2350,Powai,Apartment,4,19.11419868,72.9029007
2.5,1373,Parel,Apartment,2,18.99842072,72.84268951
3.0,2406,Mulund,Apartment,4,19.17169189,72.94607544
3.0,2772,Mulund,Apartment,4,19.18027115,72.95798492
2.0,1900,Thane,Apartment,4,19.19229126,72.96535492
2.5,4000,Chembur,Apartment,3,19.05217552,72.88916016
2.5,1523,Jogeshwari,Apartment,3,19.13053131,72.84261322
2.5,1284,Goregaon,Apartment,3,19.15921783,72.84801483
2.0,1943,Thane,Apartment,4,19.21895027,72.95924377
2.5,1556,Andheri,Apartment,3,19.11652756,72.84729004
3.0,2067,Andheri,Apartment,4,19.11644363,72.86276245
1.8,1534,Jogeshwari,Apartment,2,19.12918663,72.83816528
2.5,1472,Andheri,Apartment,3,19.10599899,72.864151
2.5,1495,Chembur,Apartment,3,19.05843735,72.89537048
3.0,2793,Mulund,Apartment,5,19.18387794,72.94691467
2.5,1927,Andheri,Apartment,3,19.11433792,72.88491058
2.5,1329,Chembur,Apartment,3,19.05997086,72.89775848
3.0,1987,Chembur,Apartment,4,19.04968071,72.88676453
2.5,1471,Andheri,Apartment,3,19.11620522,72.87271118
3.5,1836,Sewri,Apartment,3,18.99291992,72.84759521
2.5,1829,Wadala,Apartment,3,19.02505112,72.87828827
2.5,1297,Andheri,Apartment,3,19.11211967,72.8533783
2.0,928,Matunga,Apartment,2,19.02724838,72.85532379
3.0,1745,Ville Parle,Apartment,3,19.09666824,72.84799957
2.5,1255,Santacruz,Apartment,3,19.07200241,72.86279297
2.5,1341,Matunga,Apartment,2,19.02338791,72.85514069
2.0,1027,Ville Parle,Apartment,2,19.10814667,72.84862518
2.5,1365,Sion,Apartment,3,19.03636169,72.86998749
3.0,1521,Sion,Apartment,4,19.03636169,72.86998749
2.5,971,Bandra,Apartment,2,19.05467224,72.83963013
2.0,1015,Byculla,Apartment,2,18.9780407,72.84068298
2.5,2808,Mulund,Apartment,3,19.1604805,72.94541931
2.5,1738,Malad,Apartment,3,19.19247437,72.84057617
2.0,986,Ville Parle,Apartment,2,19.11164284,72.84241486
2.0,978,Ville Parle,Apartment,2,19.10489464,72.85138702
2.5,1154,Ville Parle,Apartment,3,19.10489464,72.85138702
2.5,1238,Santacruz,Apartment,3,19.07853317,72.85083008
2.5,1036,Ville Parle,Apartment,3,19.09680176,72.84913635
2.5,1713,Ghatkopar,Apartment,3,19.0902729,72.90364838
2.5,1565,Santacruz,Apartment,3,19.07541656,72.86289215
2.5,1358,Santacruz,Apartment,3,19.07871056,72.87129974
2.0,1184,Deonar,Apartment,2,19.05086327,72.91537476
2.0,872,Juhu,Apartment,1,19.11385727,72.83037567
2.0,1511,Andheri,Apartment,2,19.12994385,72.83063507
2.0,1133,Ville Parle,Apartment,2,19.09352875,72.84426117
2.0,2875,Borivali,Apartment,3,19.23094749,72.83966827
2.0,1483,Kandivali,Apartment,3,19.21331978,72.83447266
2.5,1300,Chembur,Apartment,3,19.0480175,72.91018677
2.0,1170,Kandivali,Apartment,3,19.20595741,72.87180328
2.0,1600,Mulund,Apartment,3,19.16165924,72.94767761
2.0,2278,Thane,Apartment,4,19.22813988,72.98466492
2.0,1697,Kandivali,Apartment,3,19.20567703,72.87064362
2.0,1680,Mulund,Apartment,3,19.16602707,72.93453979
2.0,1322,Mulund,Apartment,3,19.15857124,72.94791412
2.0,1680,Mulund,Apartment,3,19.16592216,72.93445587
1.8,1329,Vikhroli,Apartment,2,19.10345078,72.92726898
2.0,926,Bandra,Apartment,2,19.06002045,72.84273529
2.0,1077,Andheri,Apartment,2,19.11483383,72.88404846
1.5,1052,Thane,Apartment,3,19.25905037,72.98426819
2.0,2055,Thane,Apartment,4,19.2308712,72.98613739
2.0,2243,Kandivali,Apartment,3,19.20110893,72.87722778
2.5,1368,Bandra,Apartment,3,19.06928635,72.84867859
1.5,1696,Thane,Apartment,3,19.23401451,72.98751068
2.0,1402,Mulund,Apartment,3,19.17565727,72.94585419
2.0,1014,Bandra,Apartment,2,19.0582943,72.8438797
1.7,973,Goregaon,Apartment,2,19.15560722,72.84715271
1.2,668,Sion,Apartment,1,19.04256439,72.87122345
1.7,994,Andheri,Apartment,2,19.11603737,72.8473053
2.0,1320,Kandivali,Apartment,3,19.20059967,72.86807251
1.5,2288,Thane,Apartment,3,19.21393967,72.97520447
2.25,1461,Andheri,Apartment,3,19.1146183,72.88409424
2.0,1170,Kandivali,Apartment,3,19.20595741,72.87180328
2.0,1600,Mulund,Apartment,3,19.16165924,72.94767761
2.0,2278,Thane,Apartment,4,19.22813988,72.98466492
2.0,1697,Kandivali,Apartment,3,19.20567703,72.87064362
2.0,1680,Mulund,Apartment,3,19.16602707,72.93453979
2.0,1322,Mulund,Apartment,3,19.15857124,72.94791412
2.0,1680,Mulund,Apartment,3,19.16592216,72.93445587
1.8,1329,Vikhroli,Apartment,2,19.10345078,72.92726898
2.0,926,Bandra,Apartment,2,19.06002045,72.84273529
2.0,1077,Andheri,Apartment,2,19.11483383,72.88404846
1.5,1052,Thane,Apartment,3,19.25905037,72.98426819
2.0,2055,Thane,Apartment,4,19.2308712,72.98613739
2.0,2243,Kandivali,Apartment,3,19.20110893,72.87722778
2.5,1368,Bandra,Apartment,3,19.06928635,72.84867859
1.5,1696,Thane,Apartment,3,19.23401451,72.98751068
2.0,1402,Mulund,Apartment,3,19.17565727,72.94585419
1.2,897,Mulund,Apartment,2,19.17367935,72.93929291
3.0,1578,Byculla,Apartment,2,18.97336006,72.83195496
4.0,2208,Byculla,Apartment,3,18.97326088,72.83220673
3.0,1327,Prabhadevi,Apartment,2,19.01242828,72.83049011
2.0,2215,Borivali,Apartment,3,19.21658516,72.86559296
1.7,1320,Andheri,Apartment,2,19.11391449,72.85240936
1.8,1194,Wadala,Apartment,2,19.02756691,72.87889099
1.5,1155,Borivali,Apartment,2,19.2212677,72.85808563
0.32,845,Ambernath,Apartment,2,19.21161461,73.20027924
0.25,680,Ambernath,Apartment,1,19.19493866,73.20220947
0.27,680,Ambernath,Apartment,1,19.20129013,73.18721008
0.39,838,Ambernath,Apartment,2,19.18798065,73.16970062
0.27,598,Ambernath,Apartment,1,19.18798065,73.16970062
0.51,858,Ambernath,Apartment,2,19.18505478,73.21640015
0.38,510,Ambernath,Apartment,1,19.18505478,73.21640015
0.24,465,Ambernath,Apartment,1,19.18979263,73.17630768
0.34,870,Ambernath,Apartment,2,19.18945122,73.1736908
0.35,710,Ambernath,Apartment,2,19.18173027,72.96086121
0.25,672,Ambernath,Apartment,1,19.19347,73.18157959
0.41,888,Ambernath,Apartment,2,19.2183857,73.19927216
0.23,580,Ambarnath,Apartment,1,19.21239853,73.20175171
0.33,846,Ambernath,Apartment,2,19.19044876,73.17499542
0.23,640,Ambernath,Apartment,1,19.19044876,73.17499542
2.0,1860,Goregaon,Apartment,3,19.15530777,72.88748932
1.07,1260,Goregaon,Apartment,3,19.15536118,72.88735199
0.15,330,Palghar,Apartment,1,19.69895363,72.76674652
0.65,552,Thane,Apartment,1,19.2666111,72.98417664
1.1,618,Thane,Apartment,1,19.22410393,72.95948029
0.75,559,Hiranandani Estates,Apartment,1,19.26027298,72.98240662
4.8,2100,Kurla,Apartment,3,19.07773018,72.88562012
3.1,1600,Kurla,Apartment,3,19.07773018,72.88562012
2.5,1254,Kurla,Apartment,2,19.07773018,72.88562012
1.15,1150,Kharghar,Apartment,2,19.06884956,73.06955719
3.69,820,Parel,Apartment,3,18.99399948,72.83597565
3.73,830,Parel,Apartment,2,18.99399948,72.83597565
4.94,1097,Parel,Apartment,3,18.99399948,72.83597565
3.54,788,Parel,Apartment,3,18.99399948,72.83597565
4.9,1088,Parel,Apartment,3,18.99399948,72.83597565
1.58,606,Mulund,Apartment,2,19.16157341,72.94348907
2.61,1005,Mulund,Apartment,3,19.16157341,72.94348907
2.24,861,Mulund,Apartment,3,19.16157341,72.94348907
1.86,717,Mulund,Apartment,2,19.16157341,72.94348907
2.96,1143,Ghatkopar,Apartment,2,19.08897018,72.91618347
0.36,840,Ambernath,Apartment,2,19.1885643,73.22105408
0.26,560,Ambernath,Apartment,1,19.1885643,73.22105408
0.32,872,Ambernath,Apartment,2,19.18841553,73.16782379
0.24,620,Ambernath,Apartment,1,19.18820763,73.17377472
0.25,610,Ambernath,Apartment,1,19.2136116,73.19788361
0.64,753,Vasai,Apartment,3,19.42771912,72.80982971
0.34,396,Vasai,Apartment,1,19.42771912,72.80982971
0.48,561,Vasai,Apartment,2,19.42771912,72.80982971
0.47,548,Vasai,Apartment,2,19.42771912,72.80982971
0.42,498,Vasai,Apartment,2,19.42771912,72.80982971
0.41,481,Vasai,Apartment,2,19.42771912,72.80982971
1.75,605,Jogeshwari,Apartment,2,19.14704514,72.84288788
1.74,603,Jogeshwari,Apartment,2,19.14704514,72.84288788
1.16,401,Jogeshwari,Apartment,1,19.14704514,72.84288788
1.95,674,Jogeshwari,Apartment,2,19.14704514,72.84288788
2.78,960,Jogeshwari,Apartment,3,19.14704514,72.84288788
1.58,584,Ghatkopar,Apartment,2,19.08057785,72.90719604
1.6,592,Ghatkopar,Apartment,2,19.08057785,72.90719604
1.16,428,Ghatkopar,Apartment,1,19.08057785,72.90719604
2.0,739,Ghatkopar,Apartment,2,19.08057785,72.90719604
1.14,420,Ghatkopar,Apartment,1,19.08057785,72.90719604
2.57,949,Ghatkopar,Apartment,3,19.08057785,72.90719604
2.57,950,Ghatkopar,Apartment,3,19.08057785,72.90719604
2.0,739,Ghatkopar,Apartment,2,19.08057785,72.90719604
1.78,658,Ghatkopar,Apartment,2,19.08057785,72.90719604
1.58,584,Ghatkopar,Apartment,2,19.08057785,72.90719604
2.56,947,Ghatkopar,Apartment,3,19.08057785,72.90719604
1.78,657,Ghatkopar,Apartment,2,19.08057785,72.90719604
1.16,428,Ghatkopar,Apartment,1,19.08057785,72.90719604
0.37,359,Panvel,Apartment,1,19.10161209,73.07644653
0.9,875,Panvel,Apartment,2,19.10161209,73.07644653
1.22,640,Thane,Apartment,2,19.20981407,72.97875214
1.93,882,Thane,Apartment,3,19.20981407,72.97875214
0.73,442,Vikhroli,Apartment,1,19.11214256,72.93544769
1.04,628,Vikhroli,Apartment,2,19.11214256,72.93544769
0.97,585,Vikhroli,Apartment,2,19.11214256,72.93544769
0.9,469,Malad,Apartment,1,19.19731331,72.80817413
1.5,706,Malad,Apartment,2,19.19731331,72.80817413
1.3,649,Malad,Apartment,2,19.19731331,72.80817413
0.82,421,Kandivali,Apartment,1,19.21405792,72.82962799
1.32,625,Thane,Apartment,2,19.21678352,72.97983551
1.35,882,Panvel,Apartment,2,19.08935165,73.07458496
0.75,658,Panvel,Apartment,2,18.93676376,73.18147278
0.94,600,Panvel,Apartment,2,19.08935165,73.07458496
0.92,1064,Panvel,Apartment,3,18.93676376,73.18147278
1.54,915,Panvel,Apartment,3,19.08935165,73.07458496
0.5,438,Panvel,Apartment,1,18.93676376,73.18147278
1.22,640,Thane,Apartment,2,19.20981407,72.97875214
1.93,882,Thane,Apartment,3,19.20981407,72.97875214
0.73,442,Vikhroli,Apartment,1,19.11214256,72.93544769
1.04,628,Vikhroli,Apartment,2,19.11214256,72.93544769
0.97,585,Vikhroli,Apartment,2,19.11214256,72.93544769
0.9,469,Malad,Apartment,1,19.19731331,72.80817413
1.5,706,Malad,Apartment,2,19.19731331,72.80817413
1.3,649,Malad,Apartment,2,19.19731331,72.80817413
0.82,421,Kandivali,Apartment,1,19.21405792,72.82962799
1.64,839,Kandivali,Apartment,3,19.21405792,72.82962799
1.21,619,Kandivali,Apartment,2,19.21405792,72.82962799
0.83,424,Kandivali,Apartment,1,19.21405792,72.82962799
1.1,561,Kandivali,Apartment,2,19.21405792,72.82962799
1.96,694,Chembur,Apartment,2,19.04333687,72.89526367
1.13,399,Chembur,Apartment,1,19.04333687,72.89526367
1.4,496,Chembur,Apartment,1,19.04333687,72.89526367
1.71,607,Chembur,Apartment,1,19.04333687,72.89526367
1.69,1040,Mira Road,Apartment,3,19.28415108,72.86313629
1.35,834,Mira Road,Apartment,2,19.28415108,72.86313629
1.31,828,Mira Road,Apartment,2,19.28415108,72.86313629
0.85,535,Mira Road,Apartment,1,19.28415108,72.86313629
0.9,450,Mira Road,Apartment,2,19.2800312,72.88379669
0.93,462,Mira Road,Apartment,2,19.2800312,72.88379669
0.91,453,Mira Road,Apartment,2,19.2800312,72.88379669
0.59,325,Mira Road,Apartment,1,19.2800312,72.88379669
2.4,1890,Kharghar,Apartment,3,19.06071663,73.07821655
1.56,1230,Kharghar,Apartment,2,19.06071663,73.07821655
1.25,520,Kurla,Apartment,2,19.06117821,72.88330841
0.95,420,Kurla,Apartment,1,19.06117821,72.88330841
1.45,643,Kurla,Apartment,2,19.06117821,72.88330841
1.19,527,Kurla,Apartment,2,19.06117821,72.88330841
0.96,426,Kurla,Apartment,1,19.06117821,72.88330841
1.55,640,Kurla,Apartment,2,19.06117821,72.88330841
0.87,420,Thane,Apartment,1,19.21678352,72.97983551
1.32,625,Thane,Apartment,2,19.21678352,72.97983551
1.49,565,Thane,Apartment,2,19.20804596,72.96741486
1.41,664,Thane,Apartment,2,19.21678352,72.97983551
0.79,390,Thane,Apartment,1,19.21678352,72.97983551
1.24,596,Thane,Apartment,2,19.21678352,72.97983551
1.71,830,Thane,Apartment,3,19.21678352,72.97983551
1.14,709,Panvel,Apartment,2,18.96597862,73.12464905
0.49,459,Panvel,Apartment,1,18.96597862,73.12464905
0.6,563,Panvel,Apartment,2,18.96597862,73.12464905
0.99,927,Panvel,Apartment,3,18.96597862,73.12464905
0.79,661,Panvel,Apartment,2,18.96597862,73.12464905
0.71,668,Panvel,Apartment,2,18.96597862,73.12464905
1.11,687,Panvel,Apartment,2,18.96597862,73.12464905
0.53,452,Panvel,Apartment,1,18.96597862,73.12464905
0.73,686,Panvel,Apartment,2,18.96597862,73.12464905
0.7,652,Panvel,Apartment,2,18.96597862,73.12464905
0.49,420,Panvel,Apartment,1,18.96597862,73.12464905
0.62,581,Panvel,Apartment,2,18.96597862,73.12464905
1.15,710,Panvel,Apartment,2,18.96597862,73.12464905
0.51,449,Panvel,Apartment,1,18.96597862,73.12464905
0.35,419,Taloja,Apartment,1,19.07893753,73.11753845
0.55,585,Taloja,Apartment,2,19.07893753,73.11753845
1.48,562,Thane,Apartment,2,19.20804596,72.96741486
1.5,571,Thane,Apartment,2,19.20804596,72.96741486
0.94,438,Thane,Apartment,1,19.21686745,72.9930954
0.85,396,Thane,Apartment,1,19.21686745,72.9930954
0.97,455,Thane,Apartment,1,19.21686745,72.9930954
2.25,1051,Thane,Apartment,3,19.21686745,72.9930954
